Ensembl Gene ID,UniProt/TrEMBL Accession,UniProt/SwissProt Accession,UniProt/SwissProt ID
ENSG00000182132,,Q9NZI2,KCIP1_HUMAN
ENSG00000111670,F8W1L9,,
ENSG00000111670,F8VQW2,,
ENSG00000168421,,,
ENSG00000111670,Q9BUA5,,
ENSG00000064652,,,
ENSG00000182132,Q3YAD0,,
ENSG00000237353,E9PK74,,
ENSG00000182132,Q3YAD1,Q9NZI2,KCIP1_HUMAN
ENSG00000035681,E5RGF5,,
ENSG00000064652,H0YA25,,
ENSG00000035681,E5RGU2,,
ENSG00000237353,,P0C8F1,PATE4_HUMAN
ENSG00000111713,,P54840,GYS2_HUMAN
ENSG00000198331,,Q96M11,HYLS1_HUMAN
ENSG00000171130,E9PAS2,,
ENSG00000140694,B3KN69,O95453,PARN_HUMAN
ENSG00000171130,,Q8NHE4,VA0E2_HUMAN
ENSG00000072042,Q0QD40,Q8TC12,RDH11_HUMAN
ENSG00000072042,B3KQ19,Q8TC12,RDH11_HUMAN
ENSG00000171130,F8WDM2,,
ENSG00000130413,F8WAK5,Q9BYT3,STK33_HUMAN
ENSG00000130413,E9PNP9,Q9BYT3,STK33_HUMAN
ENSG00000130413,C9JCS6,Q9BYT3,STK33_HUMAN
ENSG00000130413,C9J8B1,Q9BYT3,STK33_HUMAN
ENSG00000130413,C9J6X7,Q9BYT3,STK33_HUMAN
ENSG00000130413,C9J5G1,Q9BYT3,STK33_HUMAN
ENSG00000130413,C9J319,Q9BYT3,STK33_HUMAN
ENSG00000130413,B4DDH2,Q9BYT3,STK33_HUMAN
ENSG00000103496,C9JFM5,,
ENSG00000106341,,O96001,PPR17_HUMAN
ENSG00000146872,,,
ENSG00000072042,B4DDW0,,
ENSG00000140534,,Q7Z2Z1,TICRR_HUMAN
ENSG00000140694,B4DSB0,,
ENSG00000140694,B3KN69,,
ENSG00000130413,F8WAK5,,
ENSG00000072042,G3V3K0,,
ENSG00000072042,H0YJ46,,
ENSG00000130413,,Q9BYT3,STK33_HUMAN
ENSG00000140534,,,
ENSG00000181433,,Q9NXZ1,SAGE1_HUMAN
ENSG00000130413,C9J6X7,,
ENSG00000130413,C9J319,,
ENSG00000130413,B4DDH2,,
ENSG00000072042,G3V2G6,,
ENSG00000104112,H0YKC2,Q8WXD2,SCG3_HUMAN
ENSG00000072042,G3V234,,
ENSG00000140694,,,
ENSG00000170581,Q6LD48,P52630,STAT2_HUMAN
ENSG00000170581,G3V268,P52630,STAT2_HUMAN
ENSG00000130413,H0YEZ7,,
ENSG00000072042,G3V510,,
ENSG00000170581,G3V268,,
ENSG00000181433,F5H2Z8,,
ENSG00000170581,Q6LD48,,
ENSG00000170581,G3V2M6,,
ENSG00000205186,,Q0Z7S8,FABP9_HUMAN
ENSG00000130413,E9PNP9,,
ENSG00000130413,C9JCS6,,
ENSG00000130413,C9J8B1,,
ENSG00000130413,C9J5G1,,
ENSG00000140694,H3BVG1,,
ENSG00000104112,H0YKC2,,
ENSG00000140694,F5H1Z4,,
ENSG00000111716,F5H793,P07195,LDHB_HUMAN
ENSG00000111716,C9J7H8,P07195,LDHB_HUMAN
ENSG00000111716,A8MW50,P07195,LDHB_HUMAN
ENSG00000111716,Q5U077,P07195,LDHB_HUMAN
ENSG00000103496,B7Z425,,
ENSG00000103496,A8MXY0,,
ENSG00000170581,B4DLC8,,
ENSG00000170323,E7DVW4,P15090,FABP4_HUMAN
ENSG00000168405,,,
ENSG00000140694,H3BT23,,
ENSG00000111716,F5H793,,
ENSG00000111716,C9J7H8,,
ENSG00000111716,A8MW50,,
ENSG00000103496,B7Z425,Q12846,STX4_HUMAN
ENSG00000146872,,Q86UE8,TLK2_HUMAN
ENSG00000170323,E5RIR0,,
ENSG00000186106,E5RI20,Q86W74,ANR46_HUMAN
ENSG00000186106,E5RHV2,Q86W74,ANR46_HUMAN
ENSG00000186106,E5RFM7,Q86W74,ANR46_HUMAN
ENSG00000103496,H3BMK2,,
ENSG00000174885,E9PJZ8,,
ENSG00000144036,Q9H8D6,Q9Y2D4,EXC6B_HUMAN
ENSG00000174885,,P59044,NALP6_HUMAN
ENSG00000169446,,Q8N4V1,MMGT1_HUMAN
ENSG00000170581,G3V319,,
ENSG00000182400,B0AZV9,Q86SZ2,TPC6B_HUMAN
ENSG00000182400,G3V4C3,Q86SZ2,TPC6B_HUMAN
ENSG00000186106,E5RI20,,
ENSG00000186106,E5RI04,,
ENSG00000186106,E5RHV2,,
ENSG00000186106,E5RFM7,,
ENSG00000163728,C9JBA2,Q96N46,TTC14_HUMAN
ENSG00000163728,C9J974,Q96N46,TTC14_HUMAN
ENSG00000155252,,Q9BTU6,P4K2A_HUMAN
ENSG00000197416,,,
ENSG00000163728,C9JCY7,,
ENSG00000079785,B4DME8,Q92499,DDX1_HUMAN
ENSG00000079785,A3RJH1,Q92499,DDX1_HUMAN
ENSG00000144036,,Q9Y2D4,EXC6B_HUMAN
ENSG00000079785,,,
ENSG00000163728,C9JBA2,,
ENSG00000163728,C9J974,,
ENSG00000163728,Q8TEM7,,
ENSG00000163728,Q86TA5,,
ENSG00000163728,G5E9X0,,
ENSG00000135338,A7X9N5,Q86VQ0,LCA5_HUMAN
ENSG00000155252,E9PAM4,,
ENSG00000182400,G3V4C3,,
ENSG00000197416,,A6NFH5,FBP12_HUMAN
ENSG00000163728,F8WDA3,,
ENSG00000182400,G3V2H7,,
ENSG00000203945,Q5JPQ1,,
ENSG00000144036,F8W6R7,,
ENSG00000106330,F8WF07,O75425,MSPD3_HUMAN
ENSG00000106330,C9J3M4,O75425,MSPD3_HUMAN
ENSG00000176953,H3BSZ7,,
ENSG00000171517,,Q9UBY5,LPAR3_HUMAN
ENSG00000106330,F8WF07,,
ENSG00000186104,E9PS56,,
ENSG00000163728,F8WDH5,,
ENSG00000163145,,Q9BXJ2,C1QT7_HUMAN
ENSG00000106330,C9J3M4,,
ENSG00000106526,H7C4J1,,
ENSG00000111981,Q5VY81,Q9BZM6,N2DL1_HUMAN
ENSG00000186104,E9PJT9,,
ENSG00000206172,D1MGQ2,P69905,HBA_HUMAN
ENSG00000206172,Q7Z6G4,P69905,HBA_HUMAN
ENSG00000206172,P78461,P69905,HBA_HUMAN
ENSG00000206172,G3V1N2,P69905,HBA_HUMAN
ENSG00000176953,,Q8NCF5,NF2IP_HUMAN
ENSG00000106330,C9JE89,,
ENSG00000142102,,Q32M88,ATHL1_HUMAN
ENSG00000186104,,Q6VVX0,CP2R1_HUMAN
ENSG00000106526,C9J580,Q9C0K3,ARP3C_HUMAN
ENSG00000206172,P78461,,
ENSG00000206172,G3V1N2,,
ENSG00000142102,B8ZZ60,,
ENSG00000142102,E7EMA9,,
ENSG00000110060,E9PRI9,Q9BZE2,PUS3_HUMAN
ENSG00000110060,E9PNY6,Q9BZE2,PUS3_HUMAN
ENSG00000106526,C9J580,,
ENSG00000106526,C9IZN3,,
ENSG00000142102,,,
ENSG00000110060,E9PRI9,,
ENSG00000110060,E9PNY6,,
ENSG00000155918,,Q5VY80,RET1L_HUMAN
ENSG00000164393,D6R9E2,,
ENSG00000164393,,Q8IZF7,GP111_HUMAN
ENSG00000127399,,Q9BV99,LRC61_HUMAN
ENSG00000149742,,Q8IVM8,S22A9_HUMAN
ENSG00000153898,G5EA24,Q8IZK6,MCLN2_HUMAN
ENSG00000145536,Q2XQZ0,,
ENSG00000144230,C9JWY5,Q13304,GPR17_HUMAN
ENSG00000144230,G4XH68,Q13304,GPR17_HUMAN
ENSG00000144230,C9JWY5,,
ENSG00000122550,E5RFN1,,
ENSG00000198689,Q5JPP8,,
ENSG00000198689,B4DLY9,,
ENSG00000198689,B4DK83,,
ENSG00000147872,Q6FHZ7,Q99541,PLIN2_HUMAN
ENSG00000147872,Q5SYF5,Q99541,PLIN2_HUMAN
ENSG00000147872,B4DJK9,Q99541,PLIN2_HUMAN
ENSG00000153898,G5EA24,,
ENSG00000147872,Q5SYF5,,
ENSG00000153898,,Q8IZK6,MCLN2_HUMAN
ENSG00000147872,Q5SYF4,,
ENSG00000149742,A4PB24,Q8IVM8,S22A9_HUMAN
ENSG00000198689,,Q92581,SL9A6_HUMAN
ENSG00000147872,Q5SYF3,,
ENSG00000148175,B4E2V5,P27105,STOM_HUMAN
ENSG00000198689,Q8WYK8,Q92581,SL9A6_HUMAN
ENSG00000198689,Q5JPP8,Q92581,SL9A6_HUMAN
ENSG00000198689,B4DLY9,Q92581,SL9A6_HUMAN
ENSG00000198689,B4DK83,Q92581,SL9A6_HUMAN
ENSG00000148175,B1AM77,,
ENSG00000145536,B2G3Q1,Q8TE57,ATS16_HUMAN
ENSG00000136048,,Q8N682,DRAM1_HUMAN
ENSG00000154678,E9PE92,,
ENSG00000148175,B4E2V5,,
ENSG00000136048,B7Z4T0,,
ENSG00000251139,D6RF06,,
ENSG00000136048,,,
ENSG00000170074,D6RA46,Q9UHL3,F153A_HUMAN
ENSG00000154678,F8W905,Q14123,PDE1C_HUMAN
ENSG00000154678,Q75MW3,Q14123,PDE1C_HUMAN
ENSG00000131019,Q5VY82,Q9BZM4,N2DL3_HUMAN
ENSG00000147872,E9PG83,,
ENSG00000184967,F5H5K6,Q9BVI4,NOC4L_HUMAN
ENSG00000187821,,A6NFD8,HELT_HUMAN
ENSG00000188707,,Q96FA7,CG029_HUMAN
ENSG00000187821,B7ZMI7,,
ENSG00000184967,F5H303,,
ENSG00000077092,D6RBI3,,
ENSG00000109163,,P30968,GNRHR_HUMAN
ENSG00000184967,F5H5K6,,
ENSG00000154678,Q75MP2,Q14123,PDE1C_HUMAN
ENSG00000116096,Q9UEC5,P35270,SPRE_HUMAN
ENSG00000116096,Q93041,P35270,SPRE_HUMAN
ENSG00000140093,G3V2W1,,
ENSG00000166454,D3DUL0,O43313,ATMIN_HUMAN
ENSG00000170074,D6RF32,,
ENSG00000170074,D6RA46,,
ENSG00000170074,D6REX6,,
ENSG00000140093,,Q9UK55,ZPI_HUMAN
ENSG00000177854,C9JV55,Q14656,TM187_HUMAN
ENSG00000177854,C9JIP7,Q14656,TM187_HUMAN
ENSG00000077092,Q5QHG3,P10826,RARB_HUMAN
ENSG00000177854,C9JV55,,
ENSG00000177854,C9JIP7,,
ENSG00000166454,,,
ENSG00000154678,F8W905,,
ENSG00000154678,Q75MW3,,
ENSG00000133731,E5RG94,P29218,IMPA1_HUMAN
ENSG00000122550,E5RFN1,Q8IXQ5,KLHL7_HUMAN
ENSG00000122550,B7Z4N7,Q8IXQ5,KLHL7_HUMAN
ENSG00000122550,B7Z3P9,Q8IXQ5,KLHL7_HUMAN
ENSG00000122550,G5E9G3,Q8IXQ5,KLHL7_HUMAN
ENSG00000077092,F1D8S6,P10826,RARB_HUMAN
ENSG00000170099,G3V350,,
ENSG00000170099,G3V4V7,,
ENSG00000011028,,Q9UBG0,MRC2_HUMAN
ENSG00000170074,D6RIF1,,
ENSG00000166454,,O43313,ATMIN_HUMAN
ENSG00000170074,D6RF64,,
ENSG00000106538,Q7LE02,Q99969,RARR2_HUMAN
ENSG00000170074,D6RCD4,,
ENSG00000152939,D6RAH8,Q8N4S9,MALD2_HUMAN
ENSG00000152939,D6RA09,Q8N4S9,MALD2_HUMAN
ENSG00000106538,C9J8S2,,
ENSG00000170099,G3V4V7,P08185,CBG_HUMAN
ENSG00000131725,B7Z947,Q5JSH3,WDR44_HUMAN
ENSG00000011028,,,
ENSG00000133731,E5RGY4,P29218,IMPA1_HUMAN
ENSG00000198478,,Q9UJC5,SH3L2_HUMAN
ENSG00000131725,,Q5JSH3,WDR44_HUMAN
ENSG00000133731,E5RG94,,
ENSG00000152939,D6RAH8,,
ENSG00000122550,B7Z4N7,,
ENSG00000122550,B7Z3P9,,
ENSG00000122550,G5E9G3,,
ENSG00000198729,,Q8TAE6,PP14C_HUMAN
ENSG00000170074,D6REE0,,
ENSG00000152939,D6RA09,,
ENSG00000077092,D6RBI3,P10826,RARB_HUMAN
ENSG00000077092,B4DSI3,P10826,RARB_HUMAN
ENSG00000131725,Q5JSH4,,
ENSG00000153802,Q4W5K4,O60235,TM11D_HUMAN
ENSG00000153802,B4DL57,O60235,TM11D_HUMAN
ENSG00000086506,,P09105,HBAT_HUMAN
ENSG00000166164,,,
ENSG00000122550,,Q8IXQ5,KLHL7_HUMAN
ENSG00000152939,A1BQX2,,
ENSG00000131725,F8W913,,
ENSG00000170074,C9JX89,,
ENSG00000170074,A8MWQ6,,
ENSG00000153802,,,
ENSG00000122550,H7C259,,
ENSG00000133731,E5RIP7,,
ENSG00000011028,E7EME3,,
ENSG00000133731,E5RG13,,
ENSG00000120860,F5H0A7,,
ENSG00000156671,Q5JSC9,,
ENSG00000167523,,Q96N06,CP055_HUMAN
ENSG00000133731,E5RIF4,,
ENSG00000005421,,P27169,PON1_HUMAN
ENSG00000167523,,,
ENSG00000133731,E5RGY4,,
ENSG00000167523,H3BQG0,,
ENSG00000140280,,Q8IV50,LYSM2_HUMAN
ENSG00000133731,E5RI82,,
ENSG00000122550,F5GYE2,,
ENSG00000005421,F8WF42,,
ENSG00000156671,Q5JSC9,Q96LT4,SAMD8_HUMAN
ENSG00000133731,E5RHE9,,
ENSG00000005421,F5H4W9,,
ENSG00000120860,F5H0A7,Q9Y3C0,CCD53_HUMAN
ENSG00000153802,B4DL57,,
ENSG00000167523,B4DZN8,,
ENSG00000120860,F5GXZ7,,
ENSG00000120860,F5GZ97,,
ENSG00000109832,B4YF11,Q9UHL0,DDX25_HUMAN
ENSG00000109832,B1NSN7,Q9UHL0,DDX25_HUMAN
ENSG00000140280,H0YK98,,
ENSG00000168004,,,
ENSG00000174343,,Q9UGM1,ACHA9_HUMAN
ENSG00000120055,,Q9H7T3,CJ095_HUMAN
ENSG00000120860,F5GWI9,,
ENSG00000109832,B4YF11,,
ENSG00000109832,B1NSN7,,
ENSG00000109832,B4DHI6,,
ENSG00000151729,,P12235,ADT1_HUMAN
ENSG00000120860,F5GXZ4,,
ENSG00000109832,,,
ENSG00000168004,F5H4Y9,,
ENSG00000168004,F5H4Q3,,
ENSG00000120860,H0YGN0,,
ENSG00000160948,E9PR04,Q9UK41,VPS28_HUMAN
ENSG00000160948,E9PQR7,Q9UK41,VPS28_HUMAN
ENSG00000160948,E9PLM9,Q9UK41,VPS28_HUMAN
ENSG00000160948,E9PI55,Q9UK41,VPS28_HUMAN
ENSG00000109832,E9PR46,,
ENSG00000160948,E9PJY2,,
ENSG00000168004,F5GZ87,,
ENSG00000154079,,Q5VUM1,CF057_HUMAN
ENSG00000120860,F5H2P1,,
ENSG00000168004,F5H4Q3,Q96KN8,HRSL5_HUMAN
ENSG00000121318,Q50KS2,Q9NYW0,T2R10_HUMAN
ENSG00000160948,Q548N1,Q9UK41,VPS28_HUMAN
ENSG00000168004,H7BYL7,,
ENSG00000160948,E9PLM9,,
ENSG00000162643,,Q8IWG1,WDR63_HUMAN
ENSG00000135638,,,
ENSG00000136848,F8WA47,,
ENSG00000136848,B0QZ97,,
ENSG00000148358,B7ZL93,Q5VW38,GP107_HUMAN
ENSG00000048342,E7EP21,,
ENSG00000136848,F6R503,,
ENSG00000136848,Q5VWQ7,,
ENSG00000135638,,Q04741,EMX1_HUMAN
ENSG00000148358,,Q5VW38,GP107_HUMAN
ENSG00000160948,E9PR04,,
ENSG00000160948,E9PI55,,
ENSG00000135638,F8W1B5,,
ENSG00000145936,,Q16558,KCMB1_HUMAN
ENSG00000163694,D6RFL5,A0AV96,RBM47_HUMAN
ENSG00000163694,D6REZ6,A0AV96,RBM47_HUMAN
ENSG00000163694,D6RCT1,A0AV96,RBM47_HUMAN
ENSG00000163694,D6RBS9,A0AV96,RBM47_HUMAN
ENSG00000163694,D6RBP6,A0AV96,RBM47_HUMAN
ENSG00000163694,D6RA49,A0AV96,RBM47_HUMAN
ENSG00000163694,D6R9M7,A0AV96,RBM47_HUMAN
ENSG00000163694,B7Z8Z7,A0AV96,RBM47_HUMAN
ENSG00000166164,,Q9NPI1,BRD7_HUMAN
ENSG00000162643,E9PLW4,,
ENSG00000135638,F8VXD0,,
ENSG00000160948,E9PM90,,
ENSG00000162643,E9PLK2,,
ENSG00000163694,D6RFL5,,
ENSG00000163694,D6REZ6,,
ENSG00000163694,D6RCT1,,
ENSG00000163694,D6RBS9,,
ENSG00000163694,D6RBP6,,
ENSG00000163694,D6RA49,,
ENSG00000163694,D6R9M7,,
ENSG00000163694,D6R9D6,,
ENSG00000162643,H0YEC9,,
ENSG00000160948,E9PQR7,,
ENSG00000148358,B7ZL93,,
ENSG00000148358,G5E994,,
ENSG00000163694,B7Z8Z7,,
ENSG00000184216,,P51617,IRAK1_HUMAN
ENSG00000214022,E7EVL6,,
ENSG00000162298,E9PMA1,Q86TM6,SYVN1_HUMAN
ENSG00000173838,,,
ENSG00000214022,C9J590,Q9BWE0,REPI1_HUMAN
ENSG00000112305,,Q8IYB5,SMAP1_HUMAN
ENSG00000204612,,Q5VYV0,FOXB2_HUMAN
ENSG00000214022,C9J0L4,,
ENSG00000184216,H7C1F0,,
ENSG00000162298,,Q86TM6,SYVN1_HUMAN
ENSG00000214022,C9J7N1,,
ENSG00000214022,C9J3L7,,
ENSG00000153294,,Q8IZF3,GP115_HUMAN
ENSG00000136848,F6R503,Q5VWQ8,DAB2P_HUMAN
ENSG00000136848,Q5VWQ7,Q5VWQ8,DAB2P_HUMAN
ENSG00000184216,H7C3G8,,
ENSG00000214022,C9JZE3,,
ENSG00000048342,D6R9V3,,
ENSG00000009765,C9JFW2,,
ENSG00000214022,C9J590,,
ENSG00000173838,,Q8NA82,MARHA_HUMAN
ENSG00000214022,C9JYJ8,,
ENSG00000184216,F8WAB6,,
ENSG00000249967,E9PAM4,,
ENSG00000009765,,Q6PHW0,IYD1_HUMAN
ENSG00000112305,Q5T6I8,,
ENSG00000184216,,,
ENSG00000112305,Q5SYQ3,,
ENSG00000136848,B0QZB2,,
ENSG00000136848,B3KW96,,
ENSG00000136848,H0Y3A3,,
ENSG00000118402,,Q9GZR5,ELOV4_HUMAN
ENSG00000203942,,Q5T681,CJ062_HUMAN
ENSG00000198535,,Q8NCU7,C2C4A_HUMAN
ENSG00000162298,E9PMA1,,
ENSG00000112305,E7ETU6,,
ENSG00000214022,C9J7D4,,
ENSG00000162298,,,
ENSG00000259133,G3V4C5,,
ENSG00000231887,,P02810,PRPC_HUMAN
ENSG00000121361,F5GY12,Q15842,IRK8_HUMAN
ENSG00000048342,D6RB72,,
ENSG00000009765,C9JXJ9,,
ENSG00000162298,E9PN88,,
ENSG00000173838,G3V1Q5,,
ENSG00000121361,F5GY12,,
ENSG00000009765,F6VN83,,
ENSG00000205502,,A6NLJ0,C2C4B_HUMAN
ENSG00000184216,D3YTB5,,
ENSG00000214022,E5RK52,,
ENSG00000162298,E9PK19,,
ENSG00000136848,G3XA90,,
ENSG00000136709,C9J8B4,Q9C0J8,WDR33_HUMAN
ENSG00000136709,B9A053,Q9C0J8,WDR33_HUMAN
ENSG00000009765,H7C0X6,,
ENSG00000138111,B4DKJ1,,
ENSG00000136709,C9J8B4,,
ENSG00000009765,F5H543,,
ENSG00000214022,C9J7L2,,
ENSG00000169682,H3BT44,,
ENSG00000214022,E7EVL6,Q9BWE0,REPI1_HUMAN
ENSG00000119913,,Q96PL2,TECTB_HUMAN
ENSG00000165588,F1T0D1,P32243,OTX2_HUMAN
ENSG00000165588,G3V3P9,P32243,OTX2_HUMAN
ENSG00000164323,D6RDU8,Q9P2B7,K1430_HUMAN
ENSG00000169682,H3BP14,,
ENSG00000138111,B4DKJ1,Q14CX5,TM180_HUMAN
ENSG00000166455,H3BQQ0,Q6P387,CP046_HUMAN
ENSG00000138111,Q6UWF4,,
ENSG00000136709,B9A053,,
ENSG00000164323,D6RDU8,,
ENSG00000165588,F1T0D0,P32243,OTX2_HUMAN
ENSG00000165588,G3V3J3,P32243,OTX2_HUMAN
ENSG00000212128,Q50KQ5,Q9NYV9,T2R13_HUMAN
ENSG00000166455,B4DI50,Q6P387,CP046_HUMAN
ENSG00000166455,H3BQQ0,,
ENSG00000165588,G3V3P9,,
ENSG00000134551,,P02810,PRPC_HUMAN
ENSG00000165588,F1T0C9,,
ENSG00000165588,G3V3J3,,
ENSG00000007392,B8ZZ12,Q9NQ29,LUC7L_HUMAN
ENSG00000007392,B8ZZ10,Q9NQ29,LUC7L_HUMAN
ENSG00000007392,B8ZZ09,Q9NQ29,LUC7L_HUMAN
ENSG00000007392,A8MYV2,Q9NQ29,LUC7L_HUMAN
ENSG00000007392,Q1W6G4,Q9NQ29,LUC7L_HUMAN
ENSG00000055732,,Q8TDD5,MCLN3_HUMAN
ENSG00000174226,E5RJK2,Q8N9S9,SNX31_HUMAN
ENSG00000182870,F5H557,Q9HCQ5,GALT9_HUMAN
ENSG00000182870,F5H317,Q9HCQ5,GALT9_HUMAN
ENSG00000174226,,,
ENSG00000168938,,P45877,PPIC_HUMAN
ENSG00000174226,,Q8N9S9,SNX31_HUMAN
ENSG00000169682,H3BMF4,,
ENSG00000137288,,Q9BRT2,MNF1_HUMAN
ENSG00000007392,D3DU41,Q9NQ29,LUC7L_HUMAN
ENSG00000094755,E5RK74,,
ENSG00000094755,E5RHU0,,
ENSG00000094755,E5RHF6,,
ENSG00000094755,E5RG98,,
ENSG00000137288,Q5TAQ0,,
ENSG00000182870,F5H557,,
ENSG00000182870,F5H317,,
ENSG00000182870,B3KNR7,,
ENSG00000055732,B1ANB7,,
ENSG00000174226,E5RJK2,,
ENSG00000169682,H3BP14,Q9H2V7,SPNS1_HUMAN
ENSG00000169682,H3BT44,Q9H2V7,SPNS1_HUMAN
ENSG00000174226,E5RFI8,,
ENSG00000174226,E5RJE9,,
ENSG00000175868,E7ESF5,,
ENSG00000094755,E5RGF7,,
ENSG00000048342,D6R9V3,Q9P2K1,C2D2A_HUMAN
ENSG00000182870,B3KP58,Q9HCQ5,GALT9_HUMAN
ENSG00000175868,,P10092,CALCB_HUMAN
ENSG00000007392,F8WBC1,,
ENSG00000112499,Q5T7Q5,O15244,S22A2_HUMAN
ENSG00000048342,,Q9P2K1,C2D2A_HUMAN
ENSG00000212127,Q50KP5,Q9NYV8,T2R14_HUMAN
ENSG00000169682,,Q9H2V7,SPNS1_HUMAN
ENSG00000139988,,Q96NR8,RDH12_HUMAN
ENSG00000094755,F5H1Y1,O00591,GBRP_HUMAN
ENSG00000094755,E5RK74,O00591,GBRP_HUMAN
ENSG00000094755,E5RHU0,O00591,GBRP_HUMAN
ENSG00000094755,E5RHF6,O00591,GBRP_HUMAN
ENSG00000094755,E5RGF7,O00591,GBRP_HUMAN
ENSG00000094755,E5RG98,O00591,GBRP_HUMAN
ENSG00000169682,H3BR82,,
ENSG00000048342,,,
ENSG00000112499,Q5T7Q5,,
ENSG00000007392,B8ZZ08,,
ENSG00000169682,,,
ENSG00000094755,E7EWG0,,
ENSG00000094755,B3KNX4,,
ENSG00000094755,E5RI57,,
ENSG00000007392,,,
ENSG00000144040,E7ET06,Q8TD22,SFXN5_HUMAN
ENSG00000145075,,,
ENSG00000007392,F2Z322,,
ENSG00000061455,,Q9NQX0,PRDM6_HUMAN
ENSG00000145075,H7C5I6,,
ENSG00000007392,B8ZZ12,,
ENSG00000007392,B8ZZ10,,
ENSG00000007392,B8ZZ09,,
ENSG00000007392,A8MYV2,,
ENSG00000070756,,,
ENSG00000069431,Q8N9N1,O60706,ABCC9_HUMAN
ENSG00000061455,,,
ENSG00000144040,,,
ENSG00000069431,H0YFV4,,
ENSG00000144040,B8ZZJ6,,
ENSG00000069431,,O60706,ABCC9_HUMAN
ENSG00000100941,G3V579,,
ENSG00000212126,Q50KE2,P59544,T2R50_HUMAN
ENSG00000212126,Q50KE4,P59544,T2R50_HUMAN
ENSG00000255837,Q50KF4,P59543,T2R20_HUMAN
ENSG00000106327,,,
ENSG00000105852,,Q15166,PON3_HUMAN
ENSG00000069431,Q8N4N7,,
ENSG00000144040,F8WBH6,,
ENSG00000105852,C9JZ99,,
ENSG00000069431,G3V1N6,,
ENSG00000144040,C9JIV5,,
ENSG00000105852,F8WD41,,
ENSG00000170921,,Q9HCD6,TANC2_HUMAN
ENSG00000198944,,Q2M3V2,SWAHA_HUMAN
ENSG00000145075,F8WBW2,,
ENSG00000105852,F2Z2L3,,
ENSG00000100941,,Q9H307,PININ_HUMAN
ENSG00000171914,,Q9Y4G6,TLN2_HUMAN
ENSG00000100941,G3V5F0,,
ENSG00000170921,,,
ENSG00000105852,F8WBV4,,
ENSG00000122512,,P54278,PMS2_HUMAN
ENSG00000171914,B4DGF3,,
ENSG00000171914,H0YMT1,,
ENSG00000145075,,Q9UFE4,CCD39_HUMAN
ENSG00000165637,Q5JSD2,P45880,VDAC2_HUMAN
ENSG00000165637,Q5JSD1,P45880,VDAC2_HUMAN
ENSG00000145075,C9IZC4,,
ENSG00000165637,Q5JSD2,,
ENSG00000145075,F8WBW2,Q9UFE4,CCD39_HUMAN
ENSG00000070756,E7EQV3,P11940,PABP1_HUMAN
ENSG00000070756,E5RJM8,P11940,PABP1_HUMAN
ENSG00000070756,E5RJB9,P11940,PABP1_HUMAN
ENSG00000070756,E5RHG7,P11940,PABP1_HUMAN
ENSG00000070756,E5RH24,P11940,PABP1_HUMAN
ENSG00000070756,E5RGH3,P11940,PABP1_HUMAN
ENSG00000070756,E5RGC4,P11940,PABP1_HUMAN
ENSG00000070756,E5RFD8,P11940,PABP1_HUMAN
ENSG00000070756,H0YB75,P11940,PABP1_HUMAN
ENSG00000122512,,,
ENSG00000075188,F8VXF5,Q8NFH4,NUP37_HUMAN
ENSG00000171914,H0YN01,,
ENSG00000106327,,Q9UP52,TFR2_HUMAN
ENSG00000122512,C9J167,,
ENSG00000097096,,Q5VT97,SYDE2_HUMAN
ENSG00000075188,H0YHK8,,
ENSG00000070756,E7EQV3,,
ENSG00000070756,E5RGH3,,
ENSG00000070756,H0YB75,,
ENSG00000075188,F8VXF5,,
ENSG00000075188,F8VTY2,,
ENSG00000070756,E7ERJ7,,
ENSG00000070756,E5RJM8,,
ENSG00000070756,E5RHG7,,
ENSG00000070756,E5RGC4,,
ENSG00000070756,E5RFD8,,
ENSG00000185313,,Q9Y5Y9,SCNAA_HUMAN
ENSG00000070756,H0YAS7,,
ENSG00000171160,A6XB87,Q8NDC4,MORN4_HUMAN
ENSG00000133317,,Q96DT0,LEG12_HUMAN
ENSG00000171160,G3V1L7,,
ENSG00000165637,A2A3S1,P45880,VDAC2_HUMAN
ENSG00000112787,,Q9HCM7,FBSL_HUMAN
ENSG00000215504,Q6ZP70,,
ENSG00000171160,Q8WVZ3,,
ENSG00000165637,Q5JSD1,,
ENSG00000171160,,Q8NDC4,MORN4_HUMAN
ENSG00000165637,A2A3S1,,
ENSG00000162642,,Q8N6N3,CA052_HUMAN
ENSG00000138107,F5H3I4,P61163,ACTZ_HUMAN
ENSG00000138107,B4DXP9,P61163,ACTZ_HUMAN
ENSG00000133317,G5E970,,
ENSG00000165637,B4DKM5,,
ENSG00000106327,E7ET36,,
ENSG00000124818,D6RDV4,,
ENSG00000206013,,A6NNB3,IFM5_HUMAN
ENSG00000124818,,Q6U736,OPN5_HUMAN
ENSG00000185201,E9PQN9,,
ENSG00000022267,Q5JXI8,Q13642,FHL1_HUMAN
ENSG00000022267,Q5JXI3,Q13642,FHL1_HUMAN
ENSG00000022267,Q5JXI0,Q13642,FHL1_HUMAN
ENSG00000022267,Q5JXH9,Q13642,FHL1_HUMAN
ENSG00000022267,Q5JXH8,Q13642,FHL1_HUMAN
ENSG00000022267,Q5JXH7,Q13642,FHL1_HUMAN
ENSG00000150676,,Q8IWF9,CCD83_HUMAN
ENSG00000138107,F5H3I4,,
ENSG00000138107,B4DXP9,,
ENSG00000070756,E5RJB9,,
